bad_driving_time,bad_driving_lng,bad_driving_lat,bad_driving_name,bad_driving_info,ex_province,ex_city,ex_district,ex_wind_power,ex_conditions,ex_rain_amount
2018-08-05 11:34:46,116.270903,28.806459999999998,超速,"速度达到103km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 11:34:47,116.270905,28.80903,超速,"速度达到103km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 11:34:48,116.27090600000001,28.81158,超速,"速度达到102km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 11:34:49,116.270908,28.81413,超速,"速度达到102km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 11:34:50,116.27091100000001,28.81665,超速,"速度达到101km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 11:38:52,116.256468,28.136056,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:38:55,116.256273,28.136785999999997,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:38:56,116.256208,28.137028000000004,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:38:57,116.25614099999999,28.137272999999997,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:38:58,116.25607,28.137515999999998,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:38:59,116.25599299999999,28.137759999999997,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:39:00,116.25591999999999,28.138003,超速,"速度达到102km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:39:01,116.25584599999999,28.138246000000002,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:39,116.246225,28.175186,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:40,116.246191,28.175440000000002,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:41,116.246155,28.175690000000003,超速,"速度达到102km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:42,116.24611599999999,28.175940999999998,超速,"速度达到102km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:43,116.246075,28.176192999999998,超速,"速度达到102km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:44,116.24603,28.176446000000002,超速,"速度达到102km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:41:45,116.24598300000001,28.176695000000002,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:42:53,116.239403,28.192109999999996,急减速,"加速度达到-6.39m/s^2,超过-3m/s^2",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:42:54,116.239305,28.192328000000003,急加速,"加速度达到6.11m/s^2,超过3m/s^2",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:01,116.238533,28.193934999999996,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:02,116.238433,28.194171,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:03,116.238335,28.19440800000001,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:04,116.238238,28.194646000000002,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:05,116.238146,28.194886,超速,"速度达到101km/h,超过100km/h",江西,抚州,临川,1-2级,雷阵雨转多云,
2018-08-05 11:43:51,116.23414,28.205206,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:52,116.234053,28.205447999999997,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:53,116.233965,28.205688000000002,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:54,116.233876,28.20593,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:55,116.23378500000001,28.206173,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:56,116.233696,28.206415000000003,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:58,116.23351799999999,28.20689500000001,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:43:59,116.233425,28.207133000000002,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:44:00,116.23333000000001,28.207371000000002,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:44:01,116.23323500000001,28.207608,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:44:02,116.23313300000001,28.207841,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:44:03,116.233028,28.208073,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:44:04,116.23292099999999,28.208306,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:48:59,116.185445,28.263122999999997,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:49:02,116.18494799999999,28.263740999999996,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:49:11,116.183653,28.265667999999998,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:49:13,116.18341799999999,28.266118,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:49:14,116.183298,28.266340999999997,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:49:58,116.18177299999999,28.276773,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:22,116.181421,28.296808000000002,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:23,116.181343,28.297046,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:24,116.181271,28.297290000000004,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:51,116.180173,28.30395,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:52,116.18013799999999,28.3042,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:53,116.18009599999999,28.304447999999997,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:54,116.180053,28.304701,超速,"速度达到103km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:55,116.180008,28.304955,超速,"速度达到103km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:56,116.179961,28.305208,超速,"速度达到103km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:57,116.179915,28.305465,超速,"速度达到103km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:58,116.179868,28.30572,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:51:59,116.179823,28.305972999999998,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:00,116.179776,28.306225,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:15,116.178795,28.309856,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:16,116.178715,28.3101,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:17,116.17863100000001,28.310338,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:18,116.178546,28.310579999999998,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:19,116.17846100000001,28.310821,超速,"速度达到102km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:20,116.178376,28.311063,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:21,116.17828999999999,28.311304999999997,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:52:22,116.178198,28.311541,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:53:49,116.164795,28.32885,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:53:50,116.1646,28.32903300000001,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 11:53:51,116.1644,28.329215,超速,"速度达到101km/h,超过100km/h",江西,南昌,进贤,1-2级,多云转雷阵雨,
2018-08-05 12:00:37,116.96261000000001,28.40438300000001,超速,"速度达到101km/h,超过100km/h",江西,鹰潭,余江,1-2级,小雨转多云,
2018-08-05 12:00:38,116.96135,28.404613,超速,"速度达到101km/h,超过100km/h",江西,鹰潭,余江,1-2级,小雨转多云,
2018-08-05 12:07:38,116.68615,28.499115999999997,超速,"速度达到101km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 12:07:39,116.68651000000001,28.499363,超速,"速度达到101km/h,超过100km/h",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 12:14:22,116.6774,28.571931,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 12:14:28,116.67678000000001,28.571893,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 12:14:42,116.67311000000001,28.571715,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,上饶,余干,1-2级,阵雨转多云,
2018-08-05 12:23:04,115.96741100000001,28.595436,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:23:43,115.967223,28.595458,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:26:53,115.95144599999999,28.598746000000002,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:27:01,115.95128500000001,28.598783,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:29:06,115.95286100000001,28.609801,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:29:45,115.95286999999999,28.609890999999998,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:31:54,115.95199099999999,28.622658,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青山湖,1-2级,雷阵雨转多云,
2018-08-05 12:34:09,115.941801,28.623613,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:35:11,115.941685,28.623621000000004,急加速,"加速度达到3.89m/s^2,超过3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:36:31,115.933415,28.624025,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:38:03,115.92951299999999,28.624259999999996,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:38:37,115.92938999999998,28.624233,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:45:46,115.90720800000001,28.647880999999998,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:46:11,115.907198,28.647955,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:46:36,115.907076,28.649138,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:46:45,115.90706599999999,28.64933,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:48:25,115.90623500000001,28.657515000000004,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,青云谱,1-2级,雷阵雨转多云,
2018-08-05 12:50:19,115.90559499999999,28.663890000000002,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:52:38,115.91254099999999,28.665545,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:52:46,115.91271599999999,28.665661,急加速,"加速度达到3.89m/s^2,超过3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:54:25,115.91277,28.669983000000002,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:54:36,115.912131,28.67008,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:54:36,115.912131,28.67008,超长怠速,"超长怠速时长为37670秒,超过120秒",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 12:55:08,115.91173500000001,28.669978000000004,急变道,"方向角变化数为：36,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 13:02:08,115.911381,28.66958,急变道,"方向角变化数为：36,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 13:02:33,115.911406,28.669631,急变道,"方向角变化数为：137,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 13:02:42,115.911391,28.669651,急变道,"方向角变化数为：127,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 13:06:01,115.911895,28.669940999999998,急变道,"方向角变化数为：109,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:19:08,115.911933,28.669992999999998,怠速预热,"怠速预热时长为198秒,超过120秒",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:19:08,115.911933,28.669992999999998,疲劳驾驶,"疲劳驾驶时长为17105秒,超过14400秒",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:10,115.91190300000001,28.669915000000003,急变道,"方向角变化数为：174,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:24,115.911933,28.669838000000002,急变道,"方向角变化数为：145,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:35,115.911923,28.669915000000003,急变道,"方向角变化数为：127,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:41,115.912015,28.669963,急变道,"方向角变化数为：31,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:50,115.9121,28.670058,急变道,"方向角变化数为：35,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:51,115.91211499999999,28.670065,急变道,"方向角变化数为：98,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:21:56,115.91221599999999,28.670106,急变道,"方向角变化数为：32,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:22:26,115.91296799999999,28.669956,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:22:29,115.913055,28.669935,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:22:31,115.913123,28.669935,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:22:37,115.913343,28.669946000000003,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:23:29,115.913475,28.671067999999998,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:23:29,115.913475,28.671067999999998,超长怠速,"超长怠速时长为1133秒,超过120秒",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:23:30,115.91346999999999,28.671075,急变道,"方向角变化数为：37,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:23:35,115.91349299999999,28.67112100000001,急变道,"方向角变化数为：42,超过30",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:42:22,115.913498,28.67166,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:42:22,115.913498,28.67166,长时间低速行驶,"长时间低速行驶时长为64秒,超过60秒",江西,南昌,西湖,1-2级,雷阵雨转多云,
2018-08-05 23:47:43,115.91438000000001,28.691422999999997,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:51:03,115.90181299999999,28.69727,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:51:08,115.901751,28.6972,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:54:51,115.90773600000001,28.701833,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:55:16,115.90786999999999,28.701960999999997,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:56:35,115.91301599999998,28.706078,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:57:46,115.91376100000001,28.70709,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-05 23:57:48,115.91381000000001,28.707126000000002,超长怠速,"超长怠速时长为155秒,超过120秒",江西,南昌,东湖,1-2级,雷阵雨转多云,
2018-08-06 00:00:23,115.914138,28.707471,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 00:00:38,115.914573,28.70782,超长怠速,"超长怠速时长为134秒,超过120秒",江西,南昌,东湖,<3级,多云,
2018-08-06 00:02:52,115.91483799999999,28.707973,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 00:03:27,115.915191,28.708990000000004,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 00:03:37,115.915205,28.709103000000002,急变道,"方向角变化数为：35,超过30",江西,南昌,东湖,<3级,多云,
2018-08-06 00:03:47,115.915191,28.709290999999997,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 00:37:10,115.87203999999998,29.1073,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 00:37:25,115.872041,29.10933,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 00:49:25,115.84298999999999,29.137958,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 00:52:14,115.84897099999999,29.165356,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 00:52:33,115.849048,29.16548,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 00:59:15,115.851256,29.244698,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 00:59:27,115.85067,29.24553,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:02:22,115.84693600000001,29.252347999999998,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:03:36,115.846846,29.252558,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:14:28,115.82219599999999,29.362755,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:15:02,115.82239299999999,29.36283,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:25:37,115.886578,29.416151,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:26:47,115.886618,29.416246,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 01:40:39,115.87468100000001,29.512046,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:40:49,115.87471599999999,29.512216,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:41:08,115.874853,29.512656,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:42:01,115.878548,29.51458,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:42:53,115.88023999999999,29.515268,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:42:53,115.88023999999999,29.515268,超长怠速,"超长怠速时长为185秒,超过120秒",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:45:58,115.880478,29.515584999999998,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:46:35,115.88261499999999,29.516109999999998,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:46:59,115.882908,29.515858,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:46:59,115.882908,29.515858,超长怠速,"超长怠速时长为660秒,超过120秒",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:57:53,115.88296799999999,29.515867999999998,急变道,"方向角变化数为：59,超过30",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:57:56,115.883,29.515922999999997,急变道,"方向角变化数为：36,超过30",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:58:22,115.88253600000002,29.516309999999997,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:58:31,115.882236,29.51633,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 01:58:40,115.88205500000001,29.516271000000003,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 02:00:33,115.87486799999999,29.512715999999998,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,庐山,<3级,多云转晴,
2018-08-06 02:14:56,115.886925,29.416983000000002,急减速,"加速度达到-3.06m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 02:16:05,115.88686799999999,29.416890999999996,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 02:38:01,115.850016,29.24628,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 02:38:51,115.850176,29.24604,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,九江,星子,<3级,多云转晴,
2018-08-06 02:46:15,115.84916299999999,29.166058000000003,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 02:49:00,115.84331999999999,29.139253000000004,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 02:52:36,115.84487,29.102773,急减速,"加速度达到-3.61m/s^2,超过-3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 02:52:47,115.844916,29.10268300000001,急加速,"加速度达到3.89m/s^2,超过3m/s^2",江西,九江,永修,<3级,多云转晴,
2018-08-06 03:07:48,115.87361299999999,28.938578000000003,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2",江西,南昌,新建,<3级,多云,
2018-08-06 03:08:02,115.87360600000001,28.938484999999996,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,新建,<3级,多云,
2018-08-06 03:17:43,115.95735,28.873933,急减速,"加速度达到-3.89m/s^2,超过-3m/s^2",江西,南昌,新建,<3级,多云,
2018-08-06 03:38:08,115.91499099999999,28.708538,急加速,"加速度达到3.61m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:38:15,115.91506000000001,28.708354999999997,急加速,"加速度达到3.06m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:40:01,115.908456,28.702463,急减速,"加速度达到-3.33m/s^2,超过-3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:40:27,115.90838500000001,28.702406,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:41:50,115.900825,28.696428000000004,急减速,"加速度达到-4.17m/s^2,超过-3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:42:36,115.90075,28.696385,急加速,"加速度达到3.33m/s^2,超过3m/s^2",江西,南昌,东湖,<3级,多云,
2018-08-06 03:42:47,115.90073000000001,28.696126,急变道,"方向角变化数为：32,超过30",江西,南昌,东湖,<3级,多云,
2018-08-06 03:46:05,115.914281,28.692636,超长怠速,"超长怠速时长为371秒,超过120秒",江西,南昌,东湖,<3级,多云,
